timestamp,trial_id,task_type,query,condition_id,repeat_id,method_variant,relation_alignment_mode,trajectory_transfer_mode,outcome,success,task_success,postcheck_success,failure_stage,failure_reason,failure_category,place_failure_detail,retrieval_mode,retrieved_demo_id,language_score,geometry_score,target_shape,target_size_xyz,target_gt_model,target_gt_xyz,target_gt_world_xyz,initial_object_xyz,target_gt_frame,target_est_frame,target_error_z_m,target_error_xyz_m,target_est_xyz,target_error_xy_m,target_x,target_y,target_z,anchor_gt_model,anchor_gt_xyz,initial_anchor_xyz,anchor_est_xyz,anchor_error_xy_m,anchor_x,anchor_y,anchor_z,anchor_gt_world_xyz,anchor_gt_frame,anchor_est_frame,anchor_error_z_m,anchor_error_xyz_m,target_yaw_gt_deg,target_yaw_est_deg,yaw_error_deg,socket_gt_xyz,socket_est_xyz,socket_error_xy_m,socket_opening,grasp_x,grasp_y,grasp_z,grasp_xyz,bottleneck_xyz,place_x,place_y,place_z,place_or_insert_xyz,place_offset_xyz,final_object_model_name,final_anchor_model_name,final_object_xyz,final_anchor_xyz,final_target_error_xy_m,final_relation_error_xy_m,place_center_error_xy_m,insert_depth_m,postcheck_reason,replay_used,replay_type,release_index,mask_pixels,anchor_mask_pixels,pointcloud_points,anchor_pointcloud_points,icp_mean_error_m,icp_median_error_m,icp_p90_error_m,planning_success,execution_success,execution_variant,used_recovery_logic,before_close_mouth_center_xy,before_close_mouth_error_xy_m,before_close_mouth_x,before_close_mouth_y,before_close_mouth_error_x_m,before_close_mouth_error_y_m,manual_success_label,total_time_s,perception_time_s,retrieval_time_s,alignment_time_s,planning_time_s,robot_execution_time_s,execution_wall_time_s,planning_call_count,robot_execution_call_count,timing_source,execution_time_s,rollout_path,replay_path,scene_package_path,demo_yaw_deg,live_yaw_deg,delta_yaw_deg,obb_center_dx_m,obb_center_dy_m,obb_extent_long_m,obb_extent_short_m,demo_top_z,live_top_z,demo_clearance_above_top,mapped_grasp_z,icp_iterations,target_position,target_position_xy,platform_size,platform_size_m,platform_size_cm,platform_size_xyz,center_error_xy_mm,initial_object_yaw_deg,target_place_yaw_deg,final_object_yaw_deg,place_yaw_error_deg,place_yaw_error_raw_deg,place_yaw_symmetry_deg,stable_success,precise_success
2026/8/11 7:16,anchor_place_20260811_071542,anchor_pick_place,pick the green cube and place it on the blue platform,x085_y_6cm,1,full,target_anchor,stage_replay,success,TRUE,TRUE,TRUE,unclean,,,,explicit_demo_id,cube_place_on_blue_platform_10cm,,,cube,"[0.04380149319767951, 0.05353742837905884, 0.0416567325592041]",grasp_object,"[0.6499999999999082, 0.2000000000003518, """"]","[0.6499999999999082, 0.2000000000003518, 0.4724999999995868]","[0.6499999999999082, 0.2000000000003518, 0.4724999999995868]",gazebo_world_xy_only,base,,,"[0.6489785867762148, 0.19940146745601198, -0.4576161517922146]",0.001183861,0.648978587,0.199401467,-0.457616152,blue_placement_platform,"[0.85, 0.0, """"]","[0.85, 0.0, 0.45]","[0.8530625207520256, 0.0034223288691925813, -0.47]",0.004592534,0.853062521,0.003422329,-0.47,"[0.85, 0.0, 0.45]",gazebo_world_xy_only,base,,,,,,,,,,0.648978587,0.199401467,-0.406911649,"[0.6489785867762148, 0.19940146745601198, -0.4069116487328273]","[0.6489966446293206, -0.0014544035142831215, -0.2168605029965824]",0.853062521,0.003422329,-0.47,"[0.8530625207520256, 0.0034223288691925813, -0.47]","[0.0, 0.0, 0.0]",grasp_object,blue_placement_platform,"[0.8638083149392993, 0.0039060217738905788, 0.49250000037209674]","[0.85, 0.0, 0.45]",0.010756675,0.014350142,0.014350142,,,TRUE,place_trajectory,75,510,416,510,416,7.72E-07,1.47E-07,5.88E-07,,TRUE,,FALSE,"[0.6513454307938495, 0.19882096728911758]",0.002436992,0.651345431,0.198820967,0.002366844,-0.0005805,,53.26935244,0.927664995,0.005447626,1.808809042,0.153392792,35.96196413,50.14081049,4,10,moveit_wrapper_v1,50.14081049,/home/wei/code/learning_thousand_tasks/demo_library/rollout_trajectories/rollout_anchor_place_20260811_071542.json,/home/wei/code/learning_thousand_tasks/demo_library/rollout_trajectories/anchor_replay_input_anchor_place_20260811_071542.json,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/live_anchor_place_trial_anchor_place_20260811_071542_relation.json,,,,,,,,-0.417047771,-0.415959419,0.009047771,-0.406911649,3,"[0.6499999999999082, 0.2000000000003518, 0.4724999999995868]","[0.6499999999999082, 0.2000000000003518, """"]",0.06,0.06,6,"[0.06, 0.06, 0.02]",14.35014173,-5.82E-12,-5.82E-12,4.860178182,4.860178182,4.860178182,90,TRUE,FALSE
2026/8/11 7:19,anchor_place_20260811_071842,anchor_pick_place,pick the green cube and place it on the blue platform,x085_y_6cm,2,full,target_anchor,stage_replay,success,TRUE,TRUE,TRUE,,,,,explicit_demo_id,cube_place_on_blue_platform_10cm,,,cube,"[0.04379734843969346, 0.053536415100097656, 0.04165685176849365]",grasp_object,"[0.6499999999999082, 0.2000000000003518, """"]","[0.6499999999999082, 0.2000000000003518, 0.4724999999995868]","[0.6499999999999082, 0.2000000000003518, 0.4724999999995868]",gazebo_world_xy_only,base,,,"[0.6489865710261047, 0.19939978200979433, -0.4576145324788841]",0.001177837,0.648986571,0.199399782,-0.457614532,blue_placement_platform,"[0.85, 0.0, """"]","[0.85, 0.0, 0.45]","[0.8530625415443159, 0.003417142175011545, -0.47]",0.004588684,0.853062542,0.003417142,-0.47,"[0.85, 0.0, 0.45]",gazebo_world_xy_only,base,,,,,,,,,,0.648986571,0.199399782,-0.40690991,"[0.6489865710261047, 0.19939978200979433, -0.4069099102102073]","[0.6489966446293206, -0.0014544035142831215, -0.2168605029965824]",0.853062542,0.003417142,-0.47,"[0.8530625415443159, 0.003417142175011545, -0.47]","[0.0, 0.0, 0.0]",grasp_object,blue_placement_platform,"[0.8499226184056526, 0.006367329876339253, 0.4924953346920105]","[0.85, 0.0, 0.45]",0.004308448,0.0063678,0.0063678,,,TRUE,place_trajectory,75,510,416,510,416,2.09E-06,5.10E-07,8.87E-07,,TRUE,,FALSE,"[0.6512254445218679, 0.19687596256072087]",0.003373754,0.651225445,0.196875963,0.002238873,-0.002523819,,52.00415659,0.8691113,0.004423141,1.780361176,0.175597668,34.59190464,49.02002764,4,10,moveit_wrapper_v1,49.02002764,/home/wei/code/learning_thousand_tasks/demo_library/rollout_trajectories/rollout_anchor_place_20260811_071842.json,/home/wei/code/learning_thousand_tasks/demo_library/rollout_trajectories/anchor_replay_input_anchor_place_20260811_071842.json,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/live_anchor_place_trial_anchor_place_20260811_071842_relation.json,,,,,,,,-0.417047771,-0.415957681,0.009047771,-0.40690991,3,"[0.6499999999999082, 0.2000000000003518, 0.4724999999995868]","[0.6499999999999082, 0.2000000000003518, """"]",0.06,0.06,6,"[0.06, 0.06, 0.02]",6.367800065,-5.85E-12,-5.85E-12,-9.389379242,9.389379242,9.389379242,90,TRUE,FALSE
2026/8/11 7:23,anchor_place_20260811_072307,anchor_pick_place,pick the green cube and place it on the blue platform,x085_y_6cm,3,full,target_anchor,stage_replay,success,TRUE,TRUE,TRUE,unclean,,,,explicit_demo_id,cube_place_on_blue_platform_10cm,,,cube,"[0.04380179792642594, 0.05353754758834839, 0.04165661334991455]",grasp_object,"[0.6499999999999082, 0.2000000000003518, """"]","[0.6499999999999082, 0.2000000000003518, 0.4724999999995868]","[0.6499999999999082, 0.2000000000003518, 0.4724999999995868]",gazebo_world_xy_only,base,,,"[0.6489783202896764, 0.19940134757482705, -0.45761639136077276]",0.001184151,0.64897832,0.199401348,-0.457616391,blue_placement_platform,"[0.85, 0.0, """"]","[0.85, 0.0, 0.45]","[0.8530625183149937, 0.0034229362790648143, -0.47]",0.004592985,0.853062518,0.003422936,-0.47,"[0.85, 0.0, 0.45]",gazebo_world_xy_only,base,,,,,,,,,,0.64897832,0.199401348,-0.406912008,"[0.6489783202896764, 0.19940134757482705, -0.406912007510675]","[0.6489966446293206, -0.0014544035142831215, -0.2168605029965824]",0.853062518,0.003422936,-0.47,"[0.8530625183149937, 0.0034229362790648143, -0.47]","[0.0, 0.0, 0.0]",grasp_object,blue_placement_platform,"[0.8644733995826267, 0.00722652717959499, 0.4924923659765902]","[0.85, 0.0, 0.45]",0.012028114,0.016177206,0.016177206,,,TRUE,place_trajectory,75,510,416,510,416,9.97E-07,2.31E-07,5.00E-07,,TRUE,,FALSE,"[0.6492015945778784, 0.19824579789083546]",0.001176922,0.649201595,0.198245798,0.000223274,-0.00115555,,50.82339215,0.660225868,0.00436759,1.62690711,0.138852596,33.58260703,48.03129601,4,10,moveit_wrapper_v1,48.03129601,/home/wei/code/learning_thousand_tasks/demo_library/rollout_trajectories/rollout_anchor_place_20260811_072307.json,/home/wei/code/learning_thousand_tasks/demo_library/rollout_trajectories/anchor_replay_input_anchor_place_20260811_072307.json,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/live_anchor_place_trial_anchor_place_20260811_072307_relation.json,,,,,,,,-0.417047771,-0.415959778,0.009047771,-0.406912008,3,"[0.6499999999999082, 0.2000000000003518, 0.4724999999995868]","[0.6499999999999082, 0.2000000000003518, """"]",0.06,0.06,6,"[0.06, 0.06, 0.02]",16.17720589,-5.80E-12,-5.80E-12,-1.261640011,1.261640011,1.261640011,90,TRUE,FALSE
2026/8/11 7:26,anchor_place_20260811_072543,anchor_pick_place,pick the green cube and place it on the blue platform,x085_y_6cm,4,full,target_anchor,stage_replay,success,FALSE,TRUE,TRUE,方块掉下�?,,explicit_demo_id,cube_place_on_blue_platform_10cm,,,cube,"[0.043801743537187576, 0.05353742837905884, 0.041656494140625]",grasp_object,"[0.6499999999999082, 0.2000000000003518, """"]","[0.6499999999999082, 0.2000000000003518, 0.4724999999995868]","[0.6499999999999082, 0.2000000000003518, 0.4724999999995868]",gazebo_world_xy_only,base,,,"[0.6489782551346676, 0.19940144729671794, -0.45761626393711463]",0.001184157,0.648978255,0.199401447,-0.457616264,blue_placement_platform,"[0.85, 0.0, """"]","[0.85, 0.0, 0.45]","[0.8530625200780171, 0.0034224968708832515, -0.47]",0.004592659,0.85306252,0.003422497,-0.47,"[0.85, 0.0, 0.45]",gazebo_world_xy_only,base,,,,,,,,,,0.648978255,0.199401447,-0.406911999,"[0.6489782551346676, 0.19940144729671794, -0.40691199929630645]","[0.6489966446293206, -0.0014544035142831215, -0.2168605029965824]",0.85306252,0.003422497,-0.47,"[0.8530625200780171, 0.0034224968708832515, -0.47]","[0.0, 0.0, 0.0]",grasp_object,blue_placement_platform,"[0.9047247624411472, 0.0067212932981152275, 0.47249236066158645]","[0.85, 0.0, 0.45]",0.051767454,0.055135972,0.055135972,,,TRUE,place_trajectory,75,510,416,510,416,9.47E-07,1.93E-07,4.66E-07,,TRUE,,FALSE,"[0.6509683449816952, 0.19951569158021992]",0.001993366,0.650968345,0.199515692,0.00199009,0.000114244,,52.79182148,0.74173069,0.00202632,1.946717739,0.131394863,35.13404393,49.737185,4,11,moveit_wrapper_v1,49.737185,/home/wei/code/learning_thousand_tasks/demo_library/rollout_trajectories/rollout_anchor_place_20260811_072543.json,/home/wei/code/learning_thousand_tasks/demo_library/rollout_trajectories/anchor_replay_input_anchor_place_20260811_072543.json,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/live_anchor_place_trial_anchor_place_20260811_072543_relation.json,,,,,,,,-0.417047771,-0.41595977,0.009047771,-0.406911999,3,"[0.6499999999999082, 0.2000000000003518, 0.4724999999995868]","[0.6499999999999082, 0.2000000000003518, """"]",0.06,0.06,6,"[0.06, 0.06, 0.02]",55.135972,-5.27E-12,-5.27E-12,10.52718649,10.52718649,10.52718649,90,TRUE,FALSE,,
2026/8/11 21:54,anchor_place_20260811_215338,anchor_pick_place,pick the green cube and place it on the blue platform,x085_y_7cm,1,full,target_anchor,stage_replay,success,TRUE,TRUE,TRUE,unclean,,,,explicit_demo_id,cube_place_on_blue_platform_10cm,,,cube,"[0.04371998310089109, 0.05351577699184418, 0.04060028791427617]",grasp_object,"[0.6499999999999082, 0.2000000000003518, """"]","[0.6499999999999082, 0.2000000000003518, 0.4724999999995868]","[0.6499999999999082, 0.2000000000003518, 0.4724999999995868]",gazebo_world_xy_only,base,,,"[0.6491334202009633, 0.19936072004655403, -0.45757530713705535]",0.001076866,0.64913342,0.19936072,-0.457575307,blue_placement_platform,"[0.85, 0.0, """"]","[0.85, 0.0, 0.45]","[0.8544025440408362, 0.0030189752027253002, -0.47]",0.005338221,0.854402544,0.003018975,-0.47,"[0.85, 0.0, 0.45]",gazebo_world_xy_only,base,,,,,,,,,,0.64913342,0.19936072,-0.407927249,"[0.6491334202009633, 0.19936072004655403, -0.407927248722596]","[0.6489966446293206, -0.0014544035142831215, -0.2168605029965824]",0.854402544,0.003018975,-0.47,"[0.8544025440408362, 0.0030189752027253002, -0.47]","[0.0, 0.0, 0.0]",grasp_object,blue_placement_platform,"[0.8551236456999515, 0.007974536653399963, 0.49249831423801965]","[0.85, 0.0, 0.45]",0.005007752,0.009478659,0.009478659,,,TRUE,place_trajectory,75,510,557,510,557,6.14E-05,1.46E-05,2.70E-05,,TRUE,,FALSE,"[0.6519508920324857, 0.19670346780448045]",0.003872872,0.651950892,0.196703468,0.002817472,-0.002657252,,52.45192933,0.927726269,0.003032207,1.986126184,0.142596245,34.63814187,49.16357231,4,10,moveit_wrapper_v1,49.16357231,/home/wei/code/learning_thousand_tasks/demo_library/rollout_trajectories/rollout_anchor_place_20260811_215338.json,/home/wei/code/learning_thousand_tasks/demo_library/rollout_trajectories/anchor_replay_input_anchor_place_20260811_215338.json,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/live_anchor_place_trial_anchor_place_20260811_215338_relation.json,,,,,,,,-0.417047771,-0.416975019,0.009047771,-0.407927249,3,"[0.6499999999999082, 0.2000000000003518, 0.4724999999995868]","[0.6499999999999082, 0.2000000000003518, """"]",0.07,0.07,7,"[0.07, 0.07, 0.02]",9.478659193,-5.80E-12,-5.80E-12,-22.33716822,22.33716822,22.33716822,90,TRUE,FALSE
2026/8/11 21:57,anchor_place_20260811_215646,anchor_pick_place,pick the green cube and place it on the blue platform,x085_y_7cm,2,full,target_anchor,stage_replay,success,TRUE,TRUE,TRUE,,,,,explicit_demo_id,cube_place_on_blue_platform_10cm,,,cube,"[0.043801250308752065, 0.05353725552558897, 0.04165661334991455]",grasp_object,"[0.6499999999999082, 0.2000000000003518, """"]","[0.6499999999999082, 0.2000000000003518, 0.4724999999995868]","[0.6499999999999082, 0.2000000000003518, 0.4724999999995868]",gazebo_world_xy_only,base,,,"[0.6489792036420937, 0.1994011466373437, -0.4576159327119449]",0.001183491,0.648979204,0.199401147,-0.457615933,blue_placement_platform,"[0.85, 0.0, """"]","[0.85, 0.0, 0.45]","[0.8544021842646174, 0.0031191342673512787, -0.47]",0.005395204,0.854402184,0.003119134,-0.47,"[0.85, 0.0, 0.45]",gazebo_world_xy_only,base,,,,,,,,,,0.648979204,0.199401147,-0.406911549,"[0.6489792036420937, 0.1994011466373437, -0.40691154886184716]","[0.6489966446293206, -0.0014544035142831215, -0.2168605029965824]",0.854402184,0.003119134,-0.47,"[0.8544021842646174, 0.0031191342673512787, -0.47]","[0.0, 0.0, 0.0]",grasp_object,blue_placement_platform,"[0.8548846807251302, 0.007953230620580197, 0.49249709053508534]","[0.85, 0.0, 0.45]",0.004858116,0.009333487,0.009333487,,,TRUE,place_trajectory,75,510,557,510,557,5.93E-07,1.24E-07,5.27E-07,,TRUE,,FALSE,"[0.651024432554338, 0.19719280133784542]",0.003009942,0.651024433,0.197192801,0.002045229,-0.002208345,,52.47819114,0.753876448,0.003220558,1.994571924,0.131244183,34.7778759,49.41638803,4,10,moveit_wrapper_v1,49.41638803,/home/wei/code/learning_thousand_tasks/demo_library/rollout_trajectories/rollout_anchor_place_20260811_215646.json,/home/wei/code/learning_thousand_tasks/demo_library/rollout_trajectories/anchor_replay_input_anchor_place_20260811_215646.json,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/live_anchor_place_trial_anchor_place_20260811_215646_relation.json,,,,,,,,-0.417047771,-0.415959319,0.009047771,-0.406911549,3,"[0.6499999999999082, 0.2000000000003518, 0.4724999999995868]","[0.6499999999999082, 0.2000000000003518, """"]",0.07,0.07,7,"[0.07, 0.07, 0.02]",9.333487188,-6.05E-12,-6.05E-12,-12.86369582,12.86369582,12.86369582,90,TRUE,FALSE
2026/8/11 22:00,anchor_place_20260811_215923,anchor_pick_place,pick the green cube and place it on the blue platform,x085_y_7cm,3,full,target_anchor,stage_replay,success,TRUE,TRUE,TRUE,,,,,explicit_demo_id,cube_place_on_blue_platform_10cm,,,cube,"[0.04396437034010886, 0.05358460545539856, 0.043329823017120406]",grasp_object,"[0.6499999999999082, 0.2000000000003518, """"]","[0.6499999999999082, 0.2000000000003518, 0.4724999999995868]","[0.6499999999999082, 0.2000000000003518, 0.4724999999995868]",gazebo_world_xy_only,base,,,"[0.6492501614073571, 0.1994823808239583, -0.45769325515460657]",0.000911146,0.649250161,0.199482381,-0.457693255,blue_placement_platform,"[0.85, 0.0, """"]","[0.85, 0.0, 0.45]","[0.8544014242978435, 0.0033207879401783488, -0.47]",0.005513635,0.854401424,0.003320788,-0.47,"[0.85, 0.0, 0.45]",gazebo_world_xy_only,base,,,,,,,,,,0.649250161,0.199482381,-0.405315662,"[0.6492501614073571, 0.1994823808239583, -0.405315661637303]","[0.6489966446293206, -0.0014544035142831215, -0.2168605029965824]",0.854401424,0.003320788,-0.47,"[0.8544014242978435, 0.0033207879401783488, -0.47]","[0.0, 0.0, 0.0]",grasp_object,blue_placement_platform,"[0.8574978625814816, 0.008764256748734298, 0.49249754817363744]","[0.85, 0.0, 0.45]",0.00626253,0.011533869,0.011533869,,,TRUE,place_trajectory,75,510,557,510,557,0.000130113,2.95E-05,5.61E-05,,TRUE,,FALSE,"[0.6511202427646099, 0.19916928657385544]",0.00189611,0.651120243,0.199169287,0.001870081,-0.000313094,,52.04655123,0.842106581,0.009369612,1.800815821,0.162471771,34.66434145,49.01934505,4,10,moveit_wrapper_v1,49.01934505,/home/wei/code/learning_thousand_tasks/demo_library/rollout_trajectories/rollout_anchor_place_20260811_215923.json,/home/wei/code/learning_thousand_tasks/demo_library/rollout_trajectories/anchor_replay_input_anchor_place_20260811_215923.json,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/live_anchor_place_trial_anchor_place_20260811_215923_relation.json,,,,,,,,-0.417047771,-0.414363432,0.009047771,-0.405315662,3,"[0.6499999999999082, 0.2000000000003518, 0.4724999999995868]","[0.6499999999999082, 0.2000000000003518, """"]",0.07,0.07,7,"[0.07, 0.07, 0.02]",11.53386924,-5.76E-12,-5.76E-12,-12.212768,12.212768,12.212768,90,TRUE,FALSE
2026/8/11 22:03,anchor_place_20260811_220306,anchor_pick_place,pick the green cube and place it on the blue platform,x085_y_7cm,4,full,target_anchor,stage_replay,success,TRUE,TRUE,TRUE,,,,,explicit_demo_id,cube_place_on_blue_platform_10cm,,,cube,"[0.04380096420645713, 0.05353716909885409, 0.04165685176849365]",grasp_object,"[0.6499999999999082, 0.2000000000003518, """"]","[0.6499999999999082, 0.2000000000003518, 0.4724999999995868]","[0.6499999999999082, 0.2000000000003518, 0.4724999999995868]",gazebo_world_xy_only,base,,,"[0.6489798392171111, 0.1994014639969594, -0.4576158817511664]",0.001182782,0.648979839,0.199401464,-0.457615882,blue_placement_platform,"[0.85, 0.0, """"]","[0.85, 0.0, 0.45]","[0.8544021854513456, 0.003118809178498465, -0.47]",0.005395017,0.854402185,0.003118809,-0.47,"[0.85, 0.0, 0.45]",gazebo_world_xy_only,base,,,,,,,,,,0.648979839,0.199401464,-0.406911259,"[0.6489798392171111, 0.1994014639969594, -0.4069112594824896]","[0.6489966446293206, -0.0014544035142831215, -0.2168605029965824]",0.854402185,0.003118809,-0.47,"[0.8544021854513456, 0.003118809178498465, -0.47]","[0.0, 0.0, 0.0]",grasp_object,blue_placement_platform,"[0.857959066689062, 0.002064080390578134, 0.4925000002132433]","[0.85, 0.0, 0.45]",0.003709967,0.008222358,0.008222358,,,TRUE,place_trajectory,75,510,557,510,557,4.04E-07,7.78E-08,2.91E-07,,TRUE,,FALSE,"[0.6503761301440205, 0.20151888681320645]",0.002536357,0.65037613,0.201518887,0.001396291,0.002117423,,52.17040467,0.972270489,0.005790472,1.898865938,0.138872862,34.95999503,48.83323479,4,10,moveit_wrapper_v1,48.83323479,/home/wei/code/learning_thousand_tasks/demo_library/rollout_trajectories/rollout_anchor_place_20260811_220306.json,/home/wei/code/learning_thousand_tasks/demo_library/rollout_trajectories/anchor_replay_input_anchor_place_20260811_220306.json,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/live_anchor_place_trial_anchor_place_20260811_220306_relation.json,,,,,,,,-0.417047771,-0.41595903,0.009047771,-0.406911259,3,"[0.6499999999999082, 0.2000000000003518, 0.4724999999995868]","[0.6499999999999082, 0.2000000000003518, """"]",0.07,0.07,7,"[0.07, 0.07, 0.02]",8.22235796,-5.86E-12,-5.86E-12,-1.10452907,1.10452907,1.10452907,90,TRUE,TRUE
2026/8/12 0:15,anchor_place_20260812_001410,anchor_pick_place,pick the green cube and place it on the blue platform,x055_y_-015cm,1,full,target_anchor,stage_replay,success,TRUE,TRUE,TRUE,,,,,explicit_demo_id,cube_place_on_blue_platform_10cm,,,cube,"[0.04379369020462037, 0.053535282611846924, 0.04165667891502389]",grasp_object,"[0.6499999999999082, 0.2000000000003518, """"]","[0.6499999999999082, 0.2000000000003518, 0.4724999999995868]","[0.6499999999999082, 0.2000000000003518, 0.4724999999995868]",gazebo_world_xy_only,base,,,"[0.6489935700525735, 0.19939735771246897, -0.45761255877005147]",0.001173064,0.64899357,0.199397358,-0.457612559,blue_placement_platform,"[0.55, -0.15, """"]","[0.55, -0.15, 0.45]","[0.5526328759793658, -0.14810726863701543, -0.47]",0.003242602,0.552632876,-0.148107269,-0.47,"[0.55, -0.15, 0.45]",gazebo_world_xy_only,base,,,,,,,,,,0.64899357,0.199397358,-0.406908109,"[0.6489935700525735, 0.19939735771246897, -0.4069081093548444]","[0.6489966446293206, -0.0014544035142831215, -0.2168605029965824]",0.552632876,-0.148107269,-0.47,"[0.5526328759793658, -0.14810726863701543, -0.47]","[0.0, 0.0, 0.0]",grasp_object,blue_placement_platform,"[0.5631305280066413, -0.15002969961963275, 0.4925000002416999]","[0.55, -0.15, 0.45]",0.010672227,0.013130562,0.013130562,,,TRUE,place_trajectory,75,510,1010,510,1010,4.73E-06,1.26E-06,2.24E-06,,TRUE,,FALSE,"[0.6503759186501576, 0.19989592730264566]",0.00146951,0.650375919,0.199895927,0.001382349,0.00049857,,57.33113122,2.466828346,0.00300312,3.043690205,0.23359704,34.3201797,51.14105916,4,10,moveit_wrapper_v1,51.14105916,/home/wei/code/learning_thousand_tasks/demo_library/rollout_trajectories/rollout_anchor_place_20260812_001410.json,/home/wei/code/learning_thousand_tasks/demo_library/rollout_trajectories/anchor_replay_input_anchor_place_20260812_001410.json,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/live_anchor_place_trial_anchor_place_20260812_001410_relation.json,,,,,,,,-0.417047771,-0.41595588,0.009047771,-0.406908109,3,"[0.6499999999999082, 0.2000000000003518, 0.4724999999995868]","[0.6499999999999082, 0.2000000000003518, """"]",0.07,0.07,7,"[0.07, 0.07, 0.02]",13.1305616,-5.49E-12,-5.49E-12,-0.087314502,0.087314502,0.087314502,90,TRUE,FALSE
2026/8/12 0:18,anchor_place_20260812_001742,anchor_pick_place,pick the green cube and place it on the blue platform,x055_y_-015cm,2,full,target_anchor,stage_replay,success,TRUE,TRUE,TRUE,,,,,explicit_demo_id,cube_place_on_blue_platform_10cm,,,cube,"[0.04379613250494002, 0.05353587865829468, 0.04165685176849365]",grasp_object,"[0.6499999999999082, 0.2000000000003518, """"]","[0.6499999999999082, 0.2000000000003518, 0.4724999999995868]","[0.6499999999999082, 0.2000000000003518, 0.4724999999995868]",gazebo_world_xy_only,base,,,"[0.6489889076136238, 0.1993985825951045, -0.457613751383777]",0.00117644,0.648988908,0.199398583,-0.457613751,blue_placement_platform,"[0.55, -0.15, """"]","[0.55, -0.15, 0.45]","[0.552633303774783, -0.14810567239410916, -0.47]",0.003243881,0.552633304,-0.148105672,-0.47,"[0.55, -0.15, 0.45]",gazebo_world_xy_only,base,,,,,,,,,,0.648988908,0.199398583,-0.406909129,"[0.6489889076136238, 0.1993985825951045, -0.4069091291151002]","[0.6489966446293206, -0.0014544035142831215, -0.2168605029965824]",0.552633304,-0.148105672,-0.47,"[0.552633303774783, -0.14810567239410916, -0.47]","[0.0, 0.0, 0.0]",grasp_object,blue_placement_platform,"[0.560350366586335, -0.1509300561461902, 0.492500000184625]","[0.55, -0.15, 0.45]",0.008217676,0.010392069,0.010392069,,,TRUE,place_trajectory,75,510,1010,510,1010,3.04E-06,8.10E-07,1.48E-06,,TRUE,,FALSE,"[0.6477548026899934, 0.19806228681143503]",0.001818984,0.647754803,0.198062287,-0.001234105,-0.001336296,,57.55313396,1.258023977,0.005764246,3.878745794,0.237718344,35.020298,51.85488605,4,10,moveit_wrapper_v1,51.85488605,/home/wei/code/learning_thousand_tasks/demo_library/rollout_trajectories/rollout_anchor_place_20260812_001742.json,/home/wei/code/learning_thousand_tasks/demo_library/rollout_trajectories/anchor_replay_input_anchor_place_20260812_001742.json,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/live_anchor_place_trial_anchor_place_20260812_001742_relation.json,,,,,,,,-0.417047771,-0.4159569,0.009047771,-0.406909129,3,"[0.6499999999999082, 0.2000000000003518, 0.4724999999995868]","[0.6499999999999082, 0.2000000000003518, """"]",0.07,0.07,7,"[0.07, 0.07, 0.02]",10.39206875,-5.53E-12,-5.53E-12,-6.016573827,6.016573827,6.016573827,90,TRUE,FALSE
